1609.015625,310.0831223117954,6.2631165981292725
1760.87109375,312.3168570746345,6.537465572357178
1914.953125,291.9117281803314,6.728917121887207
2067.39453125,303.57495683913345,6.915518045425415
2219.69140625,304.39077824560815,6.935277700424194
2373.05859375,308.72225495633216,7.023389577865601
2526.15625,2100.183648811803,7.3868184089660645
2676.51171875,2031.8895088458244,7.596559524536133
2829.89453125,2050.5364283872946,7.836176633834839
2983.01171875,2015.725880508585,7.899413347244263
3136.1484375,2123.2420087952105,7.933515548706055
3288.296875,2159.333211429694,8.053013563156128
3440.671875,2140.25839594862,8.177515029907227
3593.09375,2059.90191066513,8.205705165863037
3745.03515625,2020.5986683469712,8.500454425811768
4508.796875,2132.025759881832,9.076745986938477
5271.38671875,2140.9431631111343,9.60775351524353
6032.828125,2124.129405270669,10.084403038024902
7559.76171875,2058.798466464424,11.302936315536499
9087.0703125,2086.3359933106517,12.154431104660034
