2105.03125,17685.677240286102,0.8182942867279053
2450.171875,17488.122952473568,1.5726211071014404
2794.45703125,16865.30809114329,2.2082152366638184
3140.3515625,16891.324854482977,2.9762003421783447
3487.0546875,17217.32997828228,3.142313241958618
3831.91015625,17715.860864227066,3.665233612060547
4178.76953125,17129.35422322212,4.417754173278809
4522.09765625,16380.949057703001,5.464082717895508
4868.73046875,17560.728941354915,5.150624990463257
5213.296875,16399.263469322326,5.527687072753906
1782.28515625,17726.53310158285,1.0479750633239746
1784.16015625,17174.459200463447,1.0231337547302246
1785.68359375,18109.428931564536,1.0297775268554688
1790.3515625,18316.87912480051,1.083693504333496
1792.3359375,17190.673477103916,1.0504052639007568
1803.75390625,16939.122600144106,1.1608517169952393
1814.34765625,16720.87537871377,1.2945175170898438
1826.765625,16537.110925704645,1.289588451385498
1853.5078125,15972.90967929984,1.4645154476165771
1893.5,17548.05659907382,1.533437967300415
1802.94921875,18060.671177466327,1.130516529083252
