1915.47265625,2024.6303673317511,2.849820613861084
2067.7578125,2041.794418785377,3.816584825515747
2221.44140625,2019.291328485767,4.491513729095459
2375.85546875,2116.0540704217137,5.202703475952148
2525.9296875,1963.962168975047,5.829164028167725
2678.140625,1951.214023101187,5.807445049285889
2832.10546875,1981.9047526954594,6.999465465545654
2982.796875,1705.4455767923855,7.653906345367432
3137.18359375,1820.161815117188,9.34492039680481
3288.4765625,1957.021234964174,9.931577205657959
3443.23046875,2257.929680962828,8.608660697937012
3593.4296875,2014.226463354529,9.990406036376953
3744.67578125,2044.1246823946142,15.063005924224854
3897.86328125,2008.7487688683752,10.554601430892944
4051.86328125,1805.8035486566118,11.839543581008911
4813.41015625,2008.3939473211685,13.608039140701294
5576.66015625,1875.4891889190992,18.393380880355835
6340.171875,2017.8270653190598,25.43762516975403
7867.6015625,2149.6613753055176,27.72041916847229
9392.26953125,2112.5165729853125,31.033071517944336
4813.546875,2062.2193932826494,14.861702680587769
