2116.36328125,18173.37347716892,0.8023052215576172
2462.9765625,19923.427815164854,1.4956116676330566
2809.359375,18401.086635345528,2.000328540802002
3153.27734375,13870.238725028617,2.671388864517212
3500.74609375,17287.66635986829,2.725499391555786
3843.80859375,17735.204869855916,3.301666498184204
4188.734375,18893.063758770808,3.9386651515960693
4533.70703125,18781.18139214142,4.423948526382446
4879.82421875,19091.551546647264,4.9380481243133545
5225.79296875,18069.135031340706,5.152928590774536
1794.58203125,18584.906066039177,0.905026912689209
1797.8203125,18525.045952903067,0.9220192432403564
1798.60546875,19281.55998817315,0.9066367149353027
1802.37890625,17916.4776994948,0.9135327339172363
1802.15625,18570.879669577436,1.0420095920562744
1813.83984375,19630.814087396582,1.0126607418060303
1826.453125,20504.9352067275,1.142198085784912
1836.9609375,18202.683590732206,1.2200939655303955
1862.734375,17635.170318978424,1.3346421718597412
1903.99609375,18811.362216211037,1.3938846588134766
1813.58984375,21263.882993348856,1.0377726554870605
