cpu_num,cpu_percent,memory_info
191,92.7,2264.76953125
191,96.9,2414.04296875
191,102.9,2564.60546875
191,94.3,2717.23046875
191,100.2,2871.40234375
191,99.1,3027.89453125
191,97.5,3187.22265625
191,103.4,3251.51171875
191,101.9,3251.51171875
191,102.4,3251.51171875
191,95.7,3251.51171875
191,102.8,2385.87890625
191,79.3,2537.47265625
191,101.3,2689.83984375
191,93.4,2842.72265625
191,106.2,2996.37890625
191,97.9,3152.61328125
191,96.7,3308.328125
191,102.2,3454.5078125
191,93.8,3454.5078125
191,100.9,3454.5078125
191,100.9,3454.5078125
191,94.1,2588.97265625
191,84.6,2739.56640625
191,99.4,2884.97265625
191,97.4,3034.24609375
191,102.2,3194.34765625
191,100.3,3355.73828125
191,99.4,3520.99609375
191,98.2,3687.80078125
191,96.9,3855.63671875
191,102.3,3866.20703125
191,96.3,3866.20703125
191,96.1,3866.20703125
191,102.7,3856.73828125
191,90.1,2853.11328125
191,97.6,3009.34765625
191,103.1,3163.00390625
191,102.0,3322.33203125
191,93.9,3483.72265625
191,99.6,3647.43359375
191,98.1,3817.33203125
191,102.5,3987.23046875
191,101.4,4074.88671875
191,100.7,4074.88671875
191,100.9,4074.88671875
191,100.6,4074.88671875
191,95.1,3006.1015625
191,81.5,3156.40625
191,95.2,3309.2890625
191,101.0,3463.4609375
191,99.8,3619.4375
191,104.8,3777.734375
191,97.4,3938.09375
191,96.3,4100.7734375
191,101.4,4265.0
191,100.3,4431.2890625
191,92.9,4474.34375
191,104.6,4474.34375
191,98.3,4474.34375
191,98.4,4474.34375
191,98.6,4466.6796875
191,104.7,3197.08984375
191,64.5,3352.03515625
191,100.9,3510.33203125
191,99.4,3673.26953125
191,104.7,3835.94921875
191,97.2,4000.43359375
191,96.0,4166.46484375
191,101.5,4335.07421875
191,106.3,4499.81640625
191,98.7,4665.33203125
191,91.8,4665.33203125
191,104.1,4665.33203125
191,97.9,4665.33203125
191,98.2,4665.33203125
191,97.0,4658.25
191,85.2,3388.1640625
191,70.2,3543.7265625
191,92.5,3705.1171875
191,104.3,3867.5390625
191,103.8,4029.703125
191,95.8,4191.8671875
191,100.6,4351.453125
191,99.5,4516.1953125
191,92.4,4684.2890625
191,103.3,4853.671875
191,102.6,4914.0
191,96.5,4914.0
191,102.4,4914.0
191,96.4,4914.1171875
191,102.3,4914.1171875
191,96.0,4914.1171875
191,101.5,3445.609375
191,77.5,3605.1875
191,99.1,3767.609375
191,97.9,3930.546875
191,96.7,4095.546875
191,101.5,4262.3515625
191,100.5,4431.734375
191,99.0,4602.40625
191,104.3,4774.3671875
191,97.0,4949.1640625
191,96.1,4971.3359375
191,101.7,4971.3359375
191,95.9,4971.3359375
191,102.0,4971.3359375
191,95.7,4971.3359375
191,101.4,4965.640625
191,66.2,3503.2734375
191,74.3,3655.3828125
191,98.9,3817.03125
191,103.1,3981.2578125
191,101.4,4146.515625
191,93.7,4313.0625
191,99.1,4481.9296875
191,98.0,4650.28125
191,103.0,4819.921875
191,96.1,4986.7265625
191,107.2,5029.0078125
191,95.2,5029.0078125
191,101.4,5029.0078125
191,101.1,5029.0078125
191,95.0,5029.0078125
191,101.2,3503.1328125
191,82.3,3661.94140625
191,98.1,3823.33203125
191,96.8,3986.78515625
191,101.9,4152.30078125
191,100.6,4312.66015625
191,93.5,4475.08203125
191,104.7,4644.20703125
191,97.1,4817.97265625
191,101.8,4996.12109375
191,100.7,5028.86328125
191,100.5,5029.015625
191,94.7,5029.015625
191,100.6,5029.015625
191,100.8,5029.015625
191,100.7,5029.015625
191,100.8,5021.3984375
191,71.4,3503.1328125
191,78.0,3655.8671875
191,97.7,3814.9375
191,96.2,3978.6484375
191,101.3,4146.7421875
191,100.1,4316.8984375
191,104.9,4487.5703125
191,92.2,4658.7578125
191,103.0,4829.9453125
191,95.7,5000.875
191,101.0,5028.9765625
191,100.8,5028.9765625
191,94.9,5028.9765625
191,101.0,5028.9765625
191,100.7,5028.9765625
191,100.9,5023.6796875
191,71.6,3503.296875
191,78.0,3658.75390625
191,99.2,3824.52734375
191,97.1,3993.65234375
191,102.0,4165.09765625
191,94.2,4339.12109375
191,99.6,4511.33984375
191,105.2,4685.36328125
191,97.8,4860.93359375
191,95.9,5025.93359375
191,101.1,5029.02734375
191,101.1,5029.02734375
191,95.2,5029.1796875
191,107.1,5029.1796875
191,95.1,5029.1796875
191,101.5,5029.1796875
191,95.3,3503.41796875
191,83.8,3658.359375
191,104.6,3821.296875
191,96.3,3987.0703125
191,101.3,4151.4140625
191,100.0,4318.734375
191,98.4,4486.0546875
191,97.4,4655.1796875
191,102.0,4825.3359375
191,102.0,4996.265625
191,95.4,5029.265625
191,101.1,5029.265625
191,94.9,5029.265625
191,101.2,5029.265625
191,101.3,5029.265625
191,101.5,3503.51953125
191,77.9,3663.62109375
191,98.2,3827.07421875
191,103.1,3995.68359375
191,101.6,4166.09765625
191,100.3,4339.34765625
191,98.9,4514.91796875
191,103.7,4689.45703125
191,96.5,4865.54296875
191,101.5,5029.25390625
191,95.0,5029.25390625
191,101.4,5029.25390625
191,101.4,5029.25390625
191,101.4,5029.25390625
191,95.2,5029.25390625
191,100.9,5022.3203125
191,71.6,3503.48828125
191,70.9,3651.98828125
191,99.6,3802.29296875
191,104.9,3958.78515625
191,96.9,4115.79296875
191,95.8,4273.83203125
191,101.3,4435.73828125
191,100.4,4598.16015625
191,99.0,4762.38671875
191,104.6,4930.22265625
191,97.3,5029.22265625
191,96.3,5029.22265625
191,102.7,5029.22265625
191,96.7,5029.22265625
191,103.2,5029.22265625
191,95.6,5029.22265625
191,95.9,3503.43359375
191,80.8,3660.140625
191,100.0,3819.46875
191,98.8,3980.859375
191,97.8,4147.40625
191,102.2,4318.078125
191,101.6,4489.265625
