cpu_num,cpu_percent,memory_info
5,100.6,6022.3515625
5,100.7,6022.3515625
5,100.7,6022.3515625
5,94.7,6022.3515625
5,106.1,6022.3515625
5,94.4,6013.84375
5,94.0,4554.02734375
5,73.5,4711.03515625
5,101.3,4869.58984375
5,100.2,5025.05078125
5,99.2,5185.92578125
5,104.3,5349.12109375
5,97.0,5515.41015625
5,96.2,5688.14453125
5,100.9,5864.48828125
5,100.2,6036.19140625
5,98.9,6079.76171875
5,103.7,6079.76171875
5,97.7,6079.76171875
5,99.0,6079.76171875
5,100.2,6079.76171875
5,100.2,6065.4921875
5,70.9,4554.0
5,70.0,4714.83203125
5,102.1,4878.02734375
5,101.1,5043.54296875
5,99.9,5212.92578125
5,97.8,5376.12109375
5,102.8,5548.08203125
5,95.7,5720.55859375
5,100.7,5895.87109375
5,105.7,6072.47265625
5,93.2,6079.69140625
5,98.9,6079.8828125
5,104.1,6079.8828125
5,92.4,6079.8828125
5,100.3,6079.8828125
5,106.2,6079.8828125
5,94.5,6079.8828125
5,100.6,4554.0
5,78.7,4705.83203125
5,95.8,4863.35546875
5,95.0,5024.23046875
5,99.3,5187.68359375
5,104.3,5353.19921875
5,97.2,5512.78515625
5,102.4,5678.81640625
5,101.1,5847.42578125
5,100.4,6017.06640625
5,99.5,6079.97265625
5,98.1,6079.97265625
5,100.0,6079.97265625
5,99.7,6079.97265625
5,99.9,6079.97265625
5,99.0,6079.97265625
5,104.8,4554.17578125
5,68.0,4716.8515625
5,95.0,4872.3125
5,100.1,5038.0859375
5,104.6,5203.34375
5,99.4,5372.46875
5,98.2,5548.0390625
5,102.5,5727.21875
5,95.2,5896.859375
5,106.2,6073.203125
5,93.5,6079.90625
5,105.1,6080.05859375
5,99.2,6080.05859375
5,99.2,6080.05859375
5,98.7,6080.05859375
5,99.9,6080.05859375
5,100.1,6072.17578125
5,94.5,4554.17578125
5,72.0,4714.77734375
5,94.6,4875.65234375
5,106.3,5040.39453125
5,92.4,5204.36328125
5,103.3,5367.55859375
5,98.0,5531.52734375
5,103.3,5697.81640625
5,102.3,5867.0546875
5,94.6,6037.984375
5,99.7,6080.0078125
5,104.8,6080.0078125
5,99.0,6080.0078125
5,98.6,6080.0078125
5,100.4,6080.0078125
5,100.3,6072.47265625
5,70.6,4554.3984375
5,71.5,4717.59375
5,101.7,4882.59375
5,100.3,5049.140625
5,99.2,5218.0078125
5,103.8,5386.1015625
5,98.4,5546.9765625
5,97.5,5718.1640625
5,101.2,5892.4453125
5,100.4,6069.8203125
5,99.3,6080.1328125
5,98.8,6080.1328125
5,100.3,6080.1328125
5,100.1,6080.1328125
5,99.1,6080.1328125
5,98.5,6072.58984375
5,70.1,4554.53125
5,70.6,4709.734375
5,102.4,4867.2578125
5,95.0,5027.875
5,105.5,5190.0390625
5,92.2,5354.0078125
5,103.2,5512.046875
5,103.7,5679.109375
5,96.5,5850.0390625
5,100.8,6022.0
5,99.8,6080.0078125
5,99.1,6080.0078125
5,98.6,6080.0078125
5,106.3,6080.0078125
5,94.0,6080.0078125
5,105.7,6074.36328125
5,93.4,4554.36328125
5,70.7,4716.22265625
5,101.2,4880.96484375
5,99.9,5045.19140625
5,100.2,5211.73828125
5,93.1,5371.58203125
5,103.5,5544.83203125
5,102.2,5721.17578125
5,101.0,5895.97265625
5,95.5,6070.76953125
5,100.5,6080.05078125
5,99.9,6080.05078125
5,99.2,6080.05078125
5,99.1,6080.05078125
5,98.8,6080.05078125
5,98.3,4554.59765625
5,82.4,4711.60546875
5,101.1,4870.16015625
5,100.0,5028.45703125
5,100.4,5188.30078125
5,105.6,5347.62890625
5,97.2,5512.62890625
5,96.5,5681.75390625
5,95.3,5849.58984375
5,107.1,6018.19921875
5,94.9,6080.38671875
5,105.8,6080.38671875
5,93.3,6080.38671875
5,104.6,6080.38671875
5,98.7,6080.38671875
5,99.2,6080.38671875
5,100.5,6080.38671875
5,100.4,4554.50390625
5,75.5,4716.1484375
5,102.6,4873.4140625
5,101.2,5034.546875
5,93.2,5200.0625
5,104.4,5368.671875
5,103.4,5539.34375
5,97.3,5712.078125
5,101.9,5887.90625
5,94.6,6065.5390625
5,99.5,6080.234375
5,103.7,6080.234375
5,100.1,6080.234375
5,98.9,6080.234375
5,99.1,6080.234375
5,99.2,6074.50390625
5,64.4,4554.50390625
5,76.2,4708.921875
5,96.0,4861.546875
5,101.1,5021.6484375
5,99.4,5184.0703125
5,98.0,5351.90625
5,102.0,5516.1328125
5,97.2,5682.421875
5,102.2,5851.8046875
5,100.6,6023.25
5,99.6,6080.2265625
5,98.4,6080.4140625
5,100.4,6080.4140625
5,99.5,6080.4140625
5,99.3,6080.4140625
5,99.1,6080.4140625
5,99.2,6070.6484375
5,87.5,4554.53125
5,81.1,4715.66015625
5,96.0,4879.11328125
5,100.8,5045.66015625
5,99.2,5214.52734375
5,98.0,5382.87890625
5,98.2,5553.80859375
5,103.4,5728.34765625
5,101.5,5905.20703125
5,100.1,6072.01171875
5,93.4,6080.26171875
5,106.2,6080.26171875
5,94.3,6080.26171875
5,105.1,6080.26171875
5,99.2,6080.26171875
5,99.0,4554.53125
5,97.3,4554.53125
5,95.3,4554.53125
5,101.6,4554.53125
5,100.8,4554.53125
5,103.1,4554.53125
5,95.4,4554.53125
5,108.1,4554.53125
5,94.6,4554.53125
5,103.1,4554.53125
5,95.5,4554.53125
5,101.7,4554.53125
5,100.7,4554.53125
5,96.8,4554.53125
5,101.8,4554.53125
5,101.5,4554.53125
5,96.8,4554.53125
5,103.0,4554.53125
5,95.0,4554.53125
5,101.2,4554.53125
5,100.9,4554.53125
5,103.1,4554.53125
5,95.6,4554.53125
5,101.8,4554.53125
5,101.1,4554.53125
5,96.5,4554.53125
5,101.6,4554.53125
5,101.5,4554.53125
5,94.8,4554.53125
5,102.9,4554.53125
5,101.6,4554.53125
5,95.5,4554.53125
5,101.8,4554.53125
5,96.8,4554.53125
5,103.3,4554.53125
5,95.7,4554.53125
5,101.9,4554.53125
5,101.8,4554.53125
5,96.7,4554.53125
5,102.9,4554.8203125
5,63.9,4555.97265625
5,67.7,4555.9765625
5,72.8,4555.984375
5,66.9,4556.00390625
5,15.5,4556.00390625
5,68.3,4689.03125
5,98.2,4921.0625
5,102.0,5152.578125
5,94.8,5391.0546875
5,105.1,5633.9140625
5,97.9,5881.9296875
5,101.9,6081.734375
5,96.7,6081.734375
5,96.5,6081.734375
5,102.1,6081.734375
5,101.0,6081.734375
5,95.4,6081.74609375
5,101.1,6081.74609375
5,100.5,6081.74609375
5,102.0,6081.74609375
5,96.3,6081.74609375
5,101.9,6081.74609375
5,101.2,6081.9375
5,95.7,6081.9375
5,101.2,6081.9375
5,101.1,6081.9375
5,100.5,6081.9375
5,96.0,6081.9375
5,102.1,6081.9375
5,96.6,6081.9375
5,101.4,6081.9375
5,101.2,6081.9375
5,101.0,6081.9375
5,95.1,6081.9375
5,107.1,6081.9375
5,96.4,6081.9375
5,102.2,6081.9375
5,95.4,6081.9375
5,101.2,6081.9375
5,101.2,6081.9375
5,100.8,6081.9375
5,95.2,6081.9375
5,100.1,6081.9375
5,101.9,6081.9375
5,102.2,6081.9375
5,96.4,6081.9375
5,101.5,6081.9375
5,100.9,6081.9375
5,95.2,6081.9375
5,100.2,6081.9375
5,102.2,6081.9375
5,96.5,6081.9375
5,101.0,6081.9375
5,101.1,6081.9375
5,100.6,6081.9375
5,100.9,6081.9375
5,95.4,6081.9375
5,100.9,6081.9375
5,101.6,6081.9375
5,96.3,6081.9375
5,101.8,6081.9375
5,101.0,6081.9375
5,100.9,6081.9375
5,101.1,6081.9375
5,95.3,6081.9375
5,102.0,6081.9375
5,96.3,6081.9375
5,101.0,6081.9375
5,100.9,6081.9375
5,100.8,6081.9375
5,101.1,6081.9375
5,101.0,6081.9375
5,95.1,6081.9375
5,101.6,6081.9375
5,96.4,6081.9375
5,101.9,6081.9375
5,100.9,6081.9375
5,101.0,6081.9375
5,101.1,6081.9375
5,100.9,6081.9375
5,96.3,6081.9375
5,102.1,6081.9375
5,100.8,6081.9375
5,100.9,6081.9375
