cpu_num,cpu_percent,memory_info
190,0.0,4.23046875
41,1375.5,15.296875
41,4271.8,27.34765625
41,98.6,64.1640625
41,97.5,120.41796875
41,96.8,254.08984375
41,103.4,261.734375
41,96.6,267.73828125
41,105.5,370.546875
41,94.5,482.48828125
41,83.2,553.48828125
41,101.3,629.97265625
41,91.6,715.15234375
41,90.2,809.609375
41,88.3,916.15234375
41,85.7,1002.01171875
41,83.9,1047.25390625
41,91.4,1083.50390625
41,75.2,1120.5078125
41,81.1,1157.765625
41,88.9,1194.46875
41,80.5,1221.3125
41,88.5,1225.6875
41,79.5,1232.17578125
41,79.9,1241.15625
41,79.6,1247.93359375
41,87.9,1253.6953125
41,87.8,1258.921875
41,79.1,1263.79296875
41,79.4,1268.98046875
41,79.0,1272.26171875
41,87.2,1281.87109375
41,78.5,1283.94921875
41,94.0,1285.69140625
41,79.2,1290.67578125
41,86.7,1294.43359375
41,78.6,1300.91796875
0,102.4,1306.21484375
0,77.8,1331.5234375
0,77.5,1372.046875
24,76.4,1382.19921875
24,84.9,1387.19921875
24,84.1,1389.23046875
24,85.6,1391.0625
24,83.9,1395.640625
24,69.1,1398.44921875
24,84.2,1403.47265625
24,75.2,1404.87890625
24,76.3,1408.9921875
24,83.9,1415.8359375
24,75.9,1424.88671875
24,84.2,1429.8125
24,91.3,1435.55078125
24,76.6,1443.953125
24,83.8,1448.625
24,75.3,1471.09765625
24,15.0,1476.4140625
24,0.0,1476.4140625
30,0.0,1476.671875
30,0.0,1476.671875
33,75.2,1486.6328125
33,81.8,1489.828125
33,74.1,1492.16015625
33,74.9,1494.95703125
33,81.7,1497.3671875
33,96.6,1497.3671875
33,96.7,1500.40625
33,73.8,1543.94921875
33,103.0,1602.84765625
33,72.9,1605.55859375
33,73.2,1614.11328125
33,73.4,1621.00390625
33,79.6,1626.83203125
33,80.4,1627.45703125
33,94.5,1630.2109375
33,80.2,1636.79296875
33,71.9,1641.52734375
33,80.5,1645.74609375
33,73.1,1650.578125
33,65.2,1658.13671875
33,79.8,1662.99609375
33,80.1,1666.7265625
33,72.4,1668.51953125
33,99.9,1668.83984375
33,70.9,1674.43359375
33,78.3,1678.87890625
33,64.6,1692.9375
33,86.4,1697.0859375
33,72.1,1701.9609375
33,71.9,1710.671875
33,94.3,1718.0234375
33,71.4,1722.92578125
33,71.5,1725.11328125
33,78.4,1728.0
33,78.6,1730.109375
33,85.7,1730.16015625
33,100.2,1730.16015625
33,93.6,1734.3828125
33,78.5,1750.41015625
33,78.2,1755.8515625
33,71.1,1763.23828125
33,63.7,1768.9453125
33,78.1,1774.00390625
33,78.2,1938.21875
33,96.6,2111.18359375
33,100.2,2287.6328125
33,97.8,2467.14453125
33,101.7,2596.75
33,105.7,2392.89453125
33,63.3,2565.62890625
33,100.5,2743.51953125
33,98.2,2807.45703125
33,102.9,2750.25
33,97.9,2938.7109375
33,102.1,3130.265625
33,94.2,3227.97265625
33,104.1,3220.28125
33,81.0,2950.9296875
33,102.0,3139.90625
33,99.6,3335.328125
33,103.2,3437.1640625
