cpu_num,cpu_percent,memory_info
67,103.9,5113.98828125
67,97.9,5113.98828125
67,99.0,5113.98828125
67,99.1,5113.98828125
67,98.5,5113.98828125
67,98.9,5113.98828125
67,99.2,5113.98828125
67,98.9,5113.98828125
67,99.1,5113.98828125
67,105.3,5113.98828125
67,99.3,5113.98828125
67,92.8,5113.98828125
67,104.8,5113.98828125
67,99.8,5113.98828125
67,98.6,5113.98828125
67,99.2,5113.98828125
67,98.9,5113.98828125
67,99.2,5113.98828125
67,99.3,5113.98828125
67,99.1,5113.98828125
67,99.1,5113.98828125
67,99.2,5113.98828125
67,99.0,5113.98828125
67,105.3,5113.98828125
67,99.6,5113.98828125
67,98.8,5113.98828125
67,98.9,5113.98828125
67,98.9,5114.1640625
67,99.3,5114.1640625
67,99.1,5114.1640625
67,99.1,5114.1640625
67,99.4,5114.1640625
67,99.2,5114.1640625
67,99.1,5114.1640625
67,99.4,5114.1640625
67,98.9,5114.1640625
67,105.0,5114.1640625
67,98.8,5114.1640625
67,98.8,5114.1640625
67,99.2,5114.1640625
67,98.9,5114.1640625
67,104.8,5114.1640625
67,98.9,5114.1640625
67,98.9,5114.1640625
67,99.0,5114.1640625
67,100.9,5114.1640625
67,98.9,5114.1640625
67,98.6,5114.1640625
67,98.7,5114.1640625
67,99.0,5114.1640625
67,98.8,5114.1640625
67,98.6,5114.1640625
67,98.9,5114.1640625
67,104.7,5114.1640625
67,98.4,5114.1640625
67,98.7,5114.1640625
67,98.6,5114.1640625
67,98.5,5114.1640625
67,104.9,5114.1640625
67,98.7,5114.1640625
67,98.5,5114.1640625
67,98.4,5114.1640625
67,105.4,5114.1640625
67,92.4,5114.1640625
67,104.8,5114.1640625
67,98.5,5114.1640625
67,98.4,5114.1640625
67,98.6,5114.1640625
67,98.6,5114.1640625
67,98.4,5114.1640625
67,98.5,5114.1640625
67,99.0,5114.1640625
67,104.7,5114.1640625
67,92.5,5114.1640625
67,105.0,5114.1640625
67,98.6,5114.1640625
67,98.5,5114.1640625
67,98.3,5114.1640625
67,98.4,5114.1640625
67,104.5,5114.26953125
67,68.0,5260.44921875
67,98.1,5407.14453125
67,97.8,5555.64453125
67,96.9,5705.17578125
67,101.9,5855.99609375
67,101.5,6006.03515625
67,95.2,6158.66015625
67,106.2,6311.28515625
67,94.0,6465.45703125
67,104.8,6620.66015625
67,98.3,6639.99609375
67,98.2,6639.99609375
67,97.9,6639.99609375
67,103.6,6639.99609375
67,99.3,6639.99609375
67,97.6,6639.99609375
67,97.6,6639.99609375
67,97.7,6639.99609375
67,103.3,6639.99609375
67,97.8,6639.99609375
67,103.5,6639.99609375
67,97.7,6639.99609375
67,97.5,6639.99609375
67,103.3,6639.99609375
67,97.6,6639.99609375
67,103.5,6639.99609375
67,97.9,6639.99609375
67,98.0,6639.99609375
67,97.7,6639.99609375
67,98.0,6639.99609375
67,103.2,6639.99609375
67,102.9,6639.99609375
67,97.8,6639.99609375
67,98.6,6639.99609375
67,97.6,6639.99609375
67,97.7,6639.99609375
67,103.5,6639.99609375
67,98.2,6639.99609375
67,98.6,6639.99609375
67,97.9,6639.99609375
67,103.7,6639.99609375
67,98.0,6639.99609375
67,103.9,6639.99609375
67,98.1,6639.99609375
