cpu_num,cpu_percent,memory_info
37,100.3,9630.6328125
37,100.3,9631.1015625
37,100.2,9631.5703125
37,100.3,9632.03515625
37,100.6,9632.50390625
37,100.1,9632.97265625
37,95.3,9633.44140625
37,100.2,9633.90625
37,100.3,9634.375
37,100.2,9634.84375
37,99.9,9635.3125
37,100.3,9635.77734375
37,100.3,9636.24609375
37,100.3,9636.671875
37,100.4,9637.140625
37,100.3,9637.39453125
37,50.2,9637.83203125
37,100.1,9638.30078125
37,100.3,9638.76953125
37,100.3,9639.23828125
37,100.1,9639.703125
37,95.3,9640.171875
37,100.3,9640.640625
37,100.4,9641.0625
37,100.5,9641.53125
37,100.2,9642.0
37,100.1,9642.46875
37,100.3,9642.93359375
37,100.3,9643.40234375
37,100.4,9643.87109375
37,95.1,9644.33984375
37,105.4,9644.8046875
37,100.2,9645.23046875
37,100.3,9645.69921875
37,100.2,9646.1640625
37,100.0,9646.6328125
37,100.4,9647.1015625
37,95.2,9647.5703125
37,100.3,9648.03515625
37,100.3,9648.50390625
37,105.4,9648.9296875
37,95.1,9649.3984375
37,100.2,9649.86328125
37,99.7,9650.33203125
37,100.1,9650.80078125
37,100.0,9651.265625
37,100.0,9651.734375
37,100.1,9652.203125
37,100.3,9652.71484375
37,100.1,9653.1796875
37,100.1,9653.6484375
37,100.2,9654.1171875
37,100.2,9654.5859375
37,100.1,9654.8828125
37,70.1,9655.34765625
37,100.3,9655.81640625
37,100.3,9656.28515625
37,100.1,9656.75390625
37,100.3,9657.21875
37,95.3,9657.68359375
37,100.1,9658.15234375
37,100.3,9658.62109375
37,100.0,9659.0859375
37,100.1,9659.5546875
37,100.3,9660.0234375
37,100.0,9660.4921875
37,100.1,9660.95703125
37,100.3,9661.40625
37,100.3,9661.87109375
37,100.3,9662.33984375
37,100.0,9662.80859375
37,95.3,9663.2734375
37,104.5,9663.7421875
37,100.0,9664.2109375
37,100.2,9664.63671875
37,95.3,9665.1328125
37,100.4,9665.55859375
37,100.5,9666.02734375
37,100.3,9666.49609375
37,100.3,9666.9609375
37,100.0,9667.4296875
37,100.2,9667.8984375
37,105.2,9668.3671875
37,95.3,9668.79296875
37,100.3,9669.2578125
37,99.7,9669.7265625
37,100.0,9670.1953125
37,100.4,9670.66015625
37,100.2,9671.12890625
37,100.4,9671.5546875
37,100.1,9672.0234375
