1824.640625,5959.35870627138,0.22237420082092285
1861.91796875,5355.065987575259,0.26621198654174805
1902.0,5272.403571415356,0.28623366355895996
1939.2265625,5822.076907871926,0.29358887672424316
1977.87109375,5347.705865796794,0.3107438087463379
2016.94921875,5687.591218328205,0.3288886547088623
2055.12109375,5967.393576224151,0.33902668952941895
2092.1484375,5590.865000082496,0.3682589530944824
2129.9453125,5462.781842128486,0.40386295318603516
2167.36328125,5936.2839254423025,0.41558361053466797
2206.65234375,5220.15238167116,0.43824100494384766
2246.90234375,6003.41697725169,0.4409761428833008
2283.828125,5801.761785114081,0.4788167476654053
2321.3125,5483.82407967025,0.5188689231872559
2360.0859375,5513.268441940632,0.5810792446136475
2551.0703125,4866.277595022701,0.6525528430938721
2743.578125,5991.444695772074,0.6793899536132812
2933.453125,5914.989712613792,0.7753915786743164
2444.625,6213.478270559019,0.944359302520752
3694.45703125,6050.551575501266,1.1326804161071777
